"","Depth (cm)","Median Age (yr BP {1950})","Age Standard Deviation","Age Inter-quartile Range"
"3627",3627,239.864366448543,4.0405067699092,6
"3628",3628,239.923854848305,4.04163428903282,6
"3629",3629,239.983343248067,4.04283128782502,6
"3630",3630,240.075471698113,4.0425332797649,5.96981132075473
"3631",3631,240.180293501048,4.04189882578202,5.92788259958073
"3632",3632,240.285115303983,4.04156941249626,5.8859538784067
"3633",3633,240.389937106918,4.04154511449626,5.84402515723272
"3634",3634,240.494758909853,4.04182593728474,5.80209643605869
"3635",3635,240.599580712788,4.0417216478255,5.76016771488469
"3636",3636,240.704402515723,4.04186217061786,5.71823899371071
"3637",3637,240.809224318658,4.04228318843233,5.80922431865827
"3638",3638,240.914046121593,4.04298461364052,5.87834838524432
"3639",3639,241.028301886792,4.04328392690069,5.83309323780088
"3640",3640,241.185534591195,4.04104923217665,5.71598324908962
"3641",3641,241.342767295597,4.03959459874447,5.59887326037838
"3642",3642,241.5,4.03892086943075,5.5546767537827
"3643",3643,241.657232704402,4.03861400895824,5.63025010164978
"3644",3644,241.814465408805,4.03902538866644,5.54179318816887
"3645",3645,241.971698113208,4.04015478915576,5.45333627468793
"3646",3646,242.100244498777,4.03942703755045,5.39356568003959
"3647",3647,242.222493887531,4.03855890793832,5.34009208220812
"3648",3648,242.344743276284,4.03808687349717,5.34474327628362
"3649",3649,242.466992665037,4.03801107313492,5.46699266503668
"3650",3650,242.58924205379,4.03860885258351,5.58924205378975
"3651",3651,242.711491442543,4.0396887182262,5.57324436959027
"3652",3652,242.833740831296,4.04114520696203,5.49991865989793
"3653",3653,242.955990220049,4.04297791175397,5.4265929502055
"3654",3654,243.082901554404,4.04302074988564,5.34860529491093
"3655",3655,243.212435233161,4.04226116607175,5.26918317539889
"3656",3656,243.341968911917,4.04192633330397,5.338534232737
"3657",3657,243.471502590674,4.04201635713895,5.27189363574152
"3658",3658,243.60103626943,4.04253172346857,5.20525303874606
"3659",3659,243.730569948187,4.04345574653113,5.13861244175055
"3660",3660,243.860103626943,4.04478600537831,5.0719718447551
"3661",3661,243.989637305699,4.04652209937071,5.00533124775964
"3662",3662,244.202643171806,4.04665159522952,5.00000000000003
"3663",3663,244.422907488987,4.04802347353061,5.00000000000003
"3664",3664,244.643171806167,4.05064462094486,5.00000000000009
"3665",3665,244.863436123348,4.05455999225743,5.00000000000009
"3666",3666,245.059748427673,4.05754752554333,5
"3667",3667,245.216981132075,4.05768893329742,5
"3668",3668,245.374213836478,4.05856727423703,5
"3669",3669,245.53144654088,4.06011247910523,5
"3670",3670,245.688679245283,4.06209925876543,5
"3671",3671,245.845911949686,4.06479445274792,5
"3672",3672,246.001100715465,4.06811253812925,5
"3673",3673,246.056136488718,4.06767900710282,5
"3674",3674,246.11117226197,4.06729279177655,5
"3675",3675,246.166208035223,4.06695390563034,5
"3676",3676,246.221243808476,4.06666236049641,5
"3677",3677,246.276279581728,4.06641816655721,5
"3678",3678,246.331315354981,4.06622133234367,5
"3679",3679,246.386351128233,4.06607186473368,5
"3680",3680,246.441386901486,4.06596976895093,5
"3681",3681,246.496422674739,4.06591504856396,5
"3682",3682,246.551458447991,4.06596065626273,5
"3683",3683,246.606494221244,4.06605352240425,5
"3684",3684,246.661529994496,4.06618983532476,5
"3685",3685,246.716565767749,4.066369590655,5
"3686",3686,246.771601541002,4.06659278263412,5
"3687",3687,246.826637314254,4.06685940411061,5
"3688",3688,246.881673087507,4.06716944654348,5
"3689",3689,246.936708860759,4.06752290000358,5
"3690",3690,246.991744634012,4.06791975317523,5
"3691",3691,247.20782396088,4.06478738634473,5
"3692",3692,247.452322738386,4.06311532394791,5
"3693",3693,247.696821515892,4.06391838739755,5
"3694",3694,247.941320293398,4.06695101064867,5
"3695",3695,248.167400881057,4.06721796375542,5
"3696",3696,248.387665198238,4.06777263154278,5
"3697",3697,248.607929515418,4.06907417637481,5
"3698",3698,248.828193832599,4.07101969956824,5
"3699",3699,249.009136212625,4.07359200495168,5
"3700",3700,249.050664451827,4.07299559467694,5
"3701",3701,249.09219269103,4.07245056962567,5
"3702",3702,249.133720930233,4.07195695043138,5
"3703",3703,249.175249169435,4.07151475579097,5
"3704",3704,249.216777408638,4.07112400246124,5
"3705",3705,249.258305647841,4.0707847052557,5
"3706",3706,249.299833887043,4.07049687704175,5
"3707",3707,249.341362126246,4.07026052873827,5
"3708",3708,249.382890365449,4.07007566931355,5
"3709",3709,249.424418604651,4.06992881290304,5
"3710",3710,249.465946843854,4.06982361513665,5
"3711",3711,249.507475083056,4.06976576395758,5
"3712",3712,249.549003322259,4.06975526138492,5
"3713",3713,249.590531561462,4.06979210778523,5
"3714",3714,249.632059800664,4.06987630187251,5
"3715",3715,249.700209643606,4.07000784070837,5
"3716",3716,249.805031446541,4.07018671970262,5
"3717",3717,249.909853249476,4.07041293261398,5
"3718",3718,250.006076743839,4.06991337773918,5
"3719",3719,250.049482056974,4.06562865828838,5
"3720",3720,250.092887370109,4.06300261410221,5
"3721",3721,250.256,4.0616621531182,5
"3722",3722,250.632245283019,4.06172484684107,5
"3723",3723,250.819099321871,4.06308583487094,5
"3724",3724,250.844711429274,4.0633260584193,5
"3725",3725,250.870323536678,4.06368602769999,5
"3726",3726,250.895935644081,4.06416571089483,5
"3727",3727,250.921547751484,4.06476506562147,5
"3728",3728,250.947159858888,4.06548403895212,5
"3729",3729,251.012887151159,4.06632256743688,5
"3730",3730,251.096419260468,4.06729982984849,5
"3731",3731,251.179951369777,4.06856354260699,5
"3732",3732,251.298295454545,4.06993524280198,5
"3733",3733,251.421271292065,4.07141482128732,5.009474712074
"3734",3734,251.462816784379,4.07300216049784,5.05972900736336
"3735",3735,251.504362276693,4.07469713449573,5.10998330265269
"3736",3736,251.545907769007,4.0764996090201,5.06676136363637
"3737",3737,251.587453261321,4.07825017553068,5.00368850890288
"3738",3738,251.628998753635,4.0777224676359,5.06516365728416
"3739",3739,251.670544245949,4.07750894491948,5.12663880566544
"3740",3740,251.712089738263,4.07760965673802,5.18811395404671
"3741",3741,251.796009631923,4.0780245798103,5.24958910242805
"3742",3742,251.830409356725,4.07877806543377,5.31106425080932
"3743",3743,251.864809081527,4.08019083468585,5.3725393991906
"3744",3744,251.89920880633,4.08190537964001,5.43401454757188
"3745",3745,251.933608531132,4.08392132021453,5.49548969595315
"3746",3746,251.968008255934,4.08623821032995,5.55696484433446
"3747",3747,252.008805031447,4.08867874125073,5.61583550143203
"3748",3748,252.134591194969,4.0889613913202,5.6401036314742
"3749",3749,252.260377358491,4.08934021199012,5.66437176151641
"3750",3750,252.386163522013,4.08981517653693,5.68863989155861
"3751",3751,252.511949685535,4.09038625146877,5.71290802160081
"3752",3752,252.581691772885,4.09105339653713,5.68113207547171
"3753",3753,252.620316724604,4.09181656475115,5.61823899371072
"3754",3754,252.658941676323,4.09267570239398,5.5553459119497
"3755",3755,252.697566628042,4.09363714184766,5.50174165457184
"3756",3756,252.736191579761,4.09473623547456,5.51625544267054
"3757",3757,252.774816531479,4.09592204963954,5.53076923076924
"3758",3758,252.813441483198,4.09719450904635,5.54528301886793
"3759",3759,252.852066434917,4.09855353299394,5.5597968069666
"3760",3760,252.890691386636,4.09999903540184,5.57431059506533
"3761",3761,252.929316338355,4.10153092483723,5.58882438316402
"3762",3762,252.967941290073,4.10314910454368,5.60333817126269
"3763",3763,253.013364779874,4.10401380850307,5.62052491533626
"3764",3764,253.091981132075,4.10091546640639,5.65076197387521
"3765",3765,253.170597484277,4.09798962318549,5.68099903241415
"3766",3766,253.249213836478,4.09523664856603,5.71123609095312
"3767",3767,253.327830188679,4.09265689139441,5.6721698113208
"3768",3768,253.40644654088,4.09025067941997,5.67024807826695
"3769",3769,253.485062893082,4.0880183190894,5.71392382948989
"3770",3770,253.563679245283,4.08589368308959,5.75759958071279
"3771",3771,253.642295597484,4.08392487464425,5.80127533193567
"3772",3772,253.720911949686,4.08212740484057,5.84495108315861
"3773",3773,253.799528301887,4.08050150010367,5.88862683438154
"3774",3774,253.878144654088,4.07904736559063,5.93230258560448
"3775",3775,253.956761006289,4.07776518506165,5.97597833682738
"3776",3776,254.049559471366,4.07612242319602,5.95044052863437
"3777",3777,254.159691629956,4.07412505173123,5.84030837004403
"3778",3778,254.269823788546,4.07247168633975,5.73017621145374
"3779",3779,254.379955947137,4.07116274614096,5.63821282787046
"3780",3780,254.490088105727,4.07019856342726,5.70247342682777
"3781",3781,254.600220264317,4.06923879510768,5.76673402578504
"3782",3782,254.710352422907,4.06857202988666,5.83099462474235
"3783",3783,254.820484581498,4.06823123957427,5.89525522369962
"3784",3784,254.930616740088,4.06821650609027,5.95951582265693
"3785",3785,255.050894085282,4.0678421938429,5.92289495151741
"3786",3786,255.188445667125,4.06684700265239,5.71450292859154
"3787",3787,255.325997248968,4.06650011935151,5.60035840052396
"3788",3788,255.463548830812,4.06680170983513,5.59317766439563
"3789",3789,255.601100412655,4.0671823599851,5.5754185430097
"3790",3790,255.738651994498,4.06796759725573,5.66330144761096
"3791",3791,255.876203576341,4.06935647450366,5.84051121202623
"3792",3792,256.012953367876,4.07076383055796,5.9922877222711
"3793",3793,256.142487046632,4.06748195180511,5.91516494498214
"3794",3794,256.272020725389,4.06474737770716,5.83804216769317
"3795",3795,256.401554404145,4.06256121346248,5.76091939040418
"3796",3796,256.531088082902,4.0609190126367,5.68379661311522
"3797",3797,256.660621761658,4.05979585315909,5.6066738358262
"3798",3798,256.790155440414,4.05920046022171,5.52955105853724
"3799",3799,256.919689119171,4.05913306606267,5.45242828124827
"3800",3800,257.033450704225,4.05878364712004,5.39107759766145
"3801",3801,257.121478873239,4.05740489955565,5.35546033011488
"3802",3802,257.209507042254,4.05621276647575,5.31984306256828
"3803",3803,257.297535211268,4.05520741246083,5.28755314908318
"3804",3804,257.385563380282,4.05438897645594,5.27384164161754
"3805",3805,257.473591549296,4.05375757167487,5.23460931473824
"3806",3806,257.56161971831,4.05320299706054,5.19537698785891
"3807",3807,257.649647887324,4.05278131603152,5.15614466097961
"3808",3808,257.737676056338,4.05253861021186,5.11691233410036
"3809",3809,257.825704225352,4.05247491175839,5.07768000722106
"3810",3810,257.913732394366,4.05259022911205,5.03844768034173
"3811",3811,258.002444987775,4.05281349289623,5.00244498777505
"3812",3812,258.124694376528,4.04989680516434,5.12469437652811
"3813",3813,258.246943765281,4.04747885046657,5.24694376528117
"3814",3814,258.369193154034,4.04556052305281,5.36673315098116
"3815",3815,258.491442542787,4.04414253391343,5.29566083489951
"3816",3816,258.61369193154,4.04361497332713,5.22458851881785
"3817",3817,258.735941320293,4.04360124823194,5.15351620273634
"3818",3818,258.858190709046,4.04407143984089,5.08244388665469
"3819",3819,258.980440097799,4.04502537940334,5.01137157057303
"3820",3820,259.061628760088,4.04513502289019,5.01540719002202
"3821",3821,259.134996331621,4.04516645022199,5.03267892027679
"3822",3822,259.208363903155,4.04534572199643,5.02096656862921
"3823",3823,259.281731474688,4.04567281855969,5.00925421698162
"3824",3824,259.355099046222,4.04614770406064,5
"3825",3825,259.428466617755,4.04677032647053,5
"3826",3826,259.501834189288,4.04752897659684,5
"3827",3827,259.575201760822,4.04797685930064,5
"3828",3828,259.648569332355,4.04856377067708,5
"3829",3829,259.721936903888,4.04928965027294,5
"3830",3830,259.795304475422,4.05015442336946,5
"3831",3831,259.868672046955,4.05115800102068,5
"3832",3832,259.942039618489,4.05230028009916,5
"3833",3833,260.01320754717,4.05291125521448,5
"3834",3834,260.076100628931,4.05111726325588,5
"3835",3835,260.138993710692,4.04942316544033,5
"3836",3836,260.201886792453,4.04782908719095,5
"3837",3837,260.264779874214,4.04633514671768,5
"3838",3838,260.327672955975,4.04494145497383,5
"3839",3839,260.390566037736,4.04364811561518,5
"3840",3840,260.453459119497,4.04245522496166,5
"3841",3841,260.516352201258,4.04133040296885,5
"3842",3842,260.579245283019,4.04020923212887,5
"3843",3843,260.64213836478,4.03918152528105,5
"3844",3844,260.705031446541,4.03824735378328,5
"3845",3845,260.767924528302,4.03740678256193,5
"3846",3846,260.830817610063,4.03665987008937,5
"3847",3847,260.893710691824,4.03600666836369,5
"3848",3848,260.956603773585,4.03544722289065,5
"3849",3849,261.025389025389,4.03383509869595,5
"3850",3850,261.107289107289,4.02983895866431,5
"3851",3851,261.189189189189,4.02605007821165,5
"3852",3852,261.271089271089,4.02246904300948,5
"3853",3853,261.352989352989,4.01909640863134,5
"3854",3854,261.434889434889,4.01593270013073,5
"3855",3855,261.51678951679,4.01293811101295,5
"3856",3856,261.59868959869,4.00999316271235,5
"3857",3857,261.68058968059,4.00725197826347,5
"3858",3858,261.76248976249,4.00471497608884,5
"3859",3859,261.84438984439,4.00238254446538,5
"3860",3860,261.92628992629,4.00025504123038,5
"3861",3861,262.011049723757,3.99832506355292,5
"3862",3862,262.121546961326,3.99661086036078,5
"3863",3863,262.232044198895,3.99524767184208,5
"3864",3864,262.342541436464,3.99423585738913,5
"3865",3865,262.453038674033,3.99357568407489,5
"3866",3866,262.563535911602,3.99310572133733,5
"3867",3867,262.674033149171,3.99285575718624,5
"3868",3868,262.78453038674,3.99294193218342,5
"3869",3869,262.895027624309,3.99336422456768,5
"3870",3870,263.00582072177,3.99407096496674,5
"3871",3871,263.122235157159,3.99418726782932,5
"3872",3872,263.238649592549,3.99474104889642,5
"3873",3873,263.355064027939,3.99573212627363,5
"3874",3874,263.471478463329,3.99716017468415,5
"3875",3875,263.587892898719,3.99942499640486,5
"3876",3876,263.704307334109,4.0022215165356,5
"3877",3877,263.820721769499,4.00541426422935,5
"3878",3878,263.937136204889,4.00900229282578,5
"3879",3879,264.059817945384,4.01003496355603,5
"3880",3880,264.189856957087,4.00806287130327,5
"3881",3881,264.319895968791,4.00657285379823,5
"3882",3882,264.449934980494,4.00556544901728,5
"3883",3883,264.579973992198,4.00481036245897,5
"3884",3884,264.710013003901,4.00438162840504,5
"3885",3885,264.840052015605,4.00442081640796,5
"3886",3886,264.970091027308,4.00492791273195,5
"3887",3887,265.032738095238,4.00456154318375,5
"3888",3888,265.075255102041,4.00400710911111,5
"3889",3889,265.117772108843,4.00363215079754,5
"3890",3890,265.160289115646,4.00343671867166,5
"3891",3891,265.202806122449,4.00342083902486,5
"3892",3892,265.245323129252,4.00358451399367,5
"3893",3893,265.287840136054,4.00402951142964,5
"3894",3894,265.330357142857,4.00465345594245,5
"3895",3895,265.491496598639,4.00544292612251,5
"3896",3896,265.66156462585,4.00639782411814,5
"3897",3897,265.831632653061,4.00751803167659,5
"3898",3898,266.000240326845,4.00877873731132,5
"3899",3899,266.024273011295,4.00777831280398,5
"3900",3900,266.048305695746,4.00697556353277,5
"3901",3901,266.072338380197,4.00637060832116,5
"3902",3902,266.096371064648,4.00596353677799,5
"3903",3903,266.120403749099,4.00575440923106,5
"3904",3904,266.14443643355,4.00571086036661,5
"3905",3905,266.192176870748,4.00564275120768,5
"3906",3906,266.28095405121,4.00576247485704,5
"3907",3907,266.316029463346,4.00607001447422,5
"3908",3908,266.351104875482,4.00656532680958,5
"3909",3909,266.386180287618,4.00724834223467,5
"3910",3910,266.421255699754,4.00767500151344,5
"3911",3911,266.456331111891,4.0068902604704,5
"3912",3912,266.491406524027,4.00618581297105,5
"3913",3913,266.526481936163,4.00556170137841,5
"3914",3914,266.561557348299,4.00501796324929,5
"3915",3915,266.596632760435,4.00455463132301,5
"3916",3916,266.631708172571,4.00417173351153,5
"3917",3917,266.666783584707,4.00386929289105,5
"3918",3918,266.701858996843,4.0036473276951,5
"3919",3919,266.736934408979,4.00332448771817,5
"3920",3920,266.772009821115,4.00304824606357,5
"3921",3921,266.807085233251,4.00284399361607,5
"3922",3922,266.842160645388,4.00271174139619,5
"3923",3923,266.877236057524,4.00265149654084,5
"3924",3924,266.91231146966,4.00266326230141,5
"3925",3925,266.947386881796,4.00274703804288,5
"3926",3926,266.982462293932,4.00290281924403,5
"3927",3927,267.038167938931,4.002545380172,5
"3928",3928,267.114503816794,4.00175018290286,5
"3929",3929,267.190839694656,4.00112768403213,5
"3930",3930,267.267175572519,4.00067796417457,5
"3931",3931,267.343511450382,4.00040108160096,5
"3932",3932,267.419847328244,4.00029707220034,5
"3933",3933,267.496183206107,4.00036594945682,5.00000000000006
"3934",3934,267.572519083969,3.99999144273044,5.00000000000006
"3935",3935,267.648854961832,3.99975030800953,5
"3936",3936,267.725190839695,3.99967482820302,5
"3937",3937,267.801526717557,3.99976501268915,5.00000000000006
"3938",3938,267.87786259542,4.00002085026273,5
"3939",3939,267.954198473282,4.00044230914205,5
"3940",3940,268.013605442177,4.00060697538261,5
"3941",3941,268.047619047619,4.0002031213679,5
"3942",3942,268.081632653061,3.99982121830417,5
"3943",3943,268.115646258503,3.99946127247961,5
"3944",3944,268.149659863946,3.99912328982309,5
"3945",3945,268.183673469388,3.99880727590364,5
"3946",3946,268.21768707483,3.99851323593001,5
"3947",3947,268.251700680272,3.99824117475027,5
"3948",3948,268.285714285714,3.99799109685133,5
"3949",3949,268.319727891157,3.99776300635867,5
"3950",3950,268.353741496599,3.9975569070359,5
"3951",3951,268.387755102041,3.99737280228456,5
"3952",3952,268.421768707483,3.99721069514372,5
"3953",3953,268.455782312925,3.99707058828983,5
"3954",3954,268.489795918367,3.99695248403644,5
"3955",3955,268.52380952381,3.99680798373414,5
"3956",3956,268.557823129252,3.99666341813736,5
"3957",3957,268.591836734694,3.99653929807358,5
"3958",3958,268.625850340136,3.9964356254478,5
"3959",3959,268.659863945578,3.99635240185133,5
"3960",3960,268.69387755102,3.99628962856175,5
"3961",3961,268.727891156463,3.99624730654275,5
"3962",3962,268.761904761905,3.99622543644411,5
"3963",3963,268.795918367347,3.9962240186016,5
"3964",3964,268.829931972789,3.996243053037,5
"3965",3965,268.863945578231,3.99628253945806,5
"3966",3966,268.897959183673,3.99634247725854,5
"3967",3967,268.931972789116,3.99642286551827,5
"3968",3968,268.965986394558,3.99652370300319,5
"3969",3969,269,3.99664498816545,5
"3970",3970,269.130039011704,3.99419535529522,5
"3971",3971,269.260078023407,3.99244197909412,5
"3972",3972,269.390117035111,3.99138577713822,5
"3973",3973,269.520156046814,3.99078004354461,5
"3974",3974,269.650195058518,3.98949389636118,5
"3975",3975,269.780234070221,3.98885348792805,5
"3976",3976,269.910273081925,3.98885912926392,5
"3977",3977,270.034254143646,3.98865697700785,5
"3978",3978,270.144751381215,3.98699453386825,5
"3979",3979,270.255248618785,3.9856642290754,5
"3980",3980,270.365745856354,3.98466639528848,5
"3981",3981,270.476243093923,3.98400128231975,5
"3982",3982,270.586740331492,3.98345647265362,5
"3983",3983,270.697237569061,3.98316374360209,5
"3984",3984,270.80773480663,3.98317865227197,5
"3985",3985,270.918232044199,3.98350119520916,5
"3986",3986,271.04788213628,3.98372198870466,5.02577329274254
"3987",3987,271.232044198895,3.98364743861012,5.12490134175215
"3988",3988,271.41620626151,3.98477253780876,5.22402939076176
"3989",3989,271.600368324125,3.9868615185931,5.31433164327723
"3990",3990,271.78453038674,3.98989899957005,5.07053557442902
"3991",3991,271.968692449355,3.9940629827449,5
"3992",3992,272.13112164297,3.99236763578886,5.00650736404907
"3993",3993,272.289099526066,3.99005716494044,5.01434756169851
"3994",3994,272.447077409163,3.98853448765895,5.02218775934796
"3995",3995,272.605055292259,3.98791508726358,5.01164795708763
"3996",3996,272.763033175355,3.98810547609901,5
"3997",3997,272.921011058452,3.98904038120423,5
"3998",3998,273.058207217695,3.98880956611347,5
"3999",3999,273.174621653085,3.98715483922248,5
"4000",4000,273.291036088475,3.98590038287101,5
"4001",4001,273.407450523865,3.98504657506358,5.15605386274319
"4002",4002,273.523864959255,3.98454703622169,5.3218586048369
"4003",4003,273.640279394645,3.98425816563063,5.40454215718404
"4004",4004,273.756693830035,3.98435461491638,5.37341577386928
"4005",4005,273.873108265425,3.9848363561,5.34228939055453
"4006",4006,273.989522700815,3.98570324947395,5.31116300723966
"4007",4007,274.069359756098,3.98483293379903,5.20230906883432
"4008",4008,274.145579268293,3.98390825945255,5.08576778981558
"4009",4009,274.221798780488,3.98312839965174,5.02152806254287
"4010",4010,274.298018292683,3.98249343947028,5.02026505151053
"4011",4011,274.374237804878,3.98200344822414,5.12664235319232
"4012",4012,274.450457317073,3.98165847943386,5.23301965487417
"4013",4013,274.526676829268,3.98148465143543,5.33939695655596
"4014",4014,274.602896341463,3.98150113490263,5.4457742582378
"4015",4015,274.679115853659,3.98165795078926,5.55215155991954
"4016",4016,274.755335365854,3.98195508251582,5.59485858095405
"4017",4017,274.831554878049,3.98239249867477,5.59390285734344
"4018",4018,274.907774390244,3.98297015304737,5.59294713373293
"4019",4019,274.983993902439,3.98368798462791,5.59199141012243
"4020",4020,275.08729281768,3.98082097263558,5.54013162977196
"4021",4021,275.197790055249,3.97730190465093,5.47474039130077
"4022",4022,275.308287292818,3.97414507896341,5.40934915282958
"4023",4023,275.418784530387,3.97135135941194,5.34395791435844
"4024",4024,275.529281767956,3.96898190594686,5.27856667588719
"4025",4025,275.639779005525,3.96712615149122,5.21317543741611
"4026",4026,275.750276243094,3.96560642695647,5.14778419894486
"4027",4027,275.860773480663,3.96442311878448,5.08239296047373
"4028",4028,275.971270718232,3.96357652828203,5.01700172200248
"4029",4029,276.102209944751,3.96177814512014,5.10220994475134
"4030",4030,276.240331491713,3.96018347549899,5.19361866670664
"4031",4031,276.378453038674,3.95929381216326,5.14535163957078
"4032",4032,276.516574585635,3.95897264298033,5.06714241866177
"4033",4033,276.654696132597,3.95833368420301,5.04795887047271
"4034",4034,276.792817679558,3.9583668960333,5.02877532228365
"4035",4035,276.930939226519,3.95907226155508,5.00959177409453
"4036",4036,277.052631578947,3.95829528791838,4.99999999999994
"4037",4037,277.157894736842,3.9558150141648,5
"4038",4038,277.263157894737,3.95371259624633,4.99999999999994
"4039",4039,277.368421052632,3.95198863720951,5
"4040",4040,277.473684210526,3.9506436325034,4.99999999999994
"4041",4041,277.578947368421,3.94971983284874,5
"4042",4042,277.684210526316,3.94916597730939,5
"4043",4043,277.789473684211,3.94896488656864,5
"4044",4044,277.894736842105,3.94911661451529,5
"4045",4045,278,3.94962112048789,5
"4046",4046,278.066979236437,3.94634573984205,4.99999999999994
"4047",4047,278.133958472873,3.9432181599823,5
"4048",4048,278.20093770931,3.94023873286098,5
"4049",4049,278.267916945747,3.93740779479857,5
"4050",4050,278.334896182184,3.93472566629775,5
"4051",4051,278.40187541862,3.93219265186525,5
"4052",4052,278.468854655057,3.92980903984186,5
"4053",4053,278.535833891494,3.92757736030512,4.99999999999994
"4054",4054,278.60281312793,3.9254912896413,5.00000000000006
"4055",4055,278.669792364367,3.92354718995489,5
"4056",4056,278.736771600804,3.92174527238083,5
"4057",4057,278.80375083724,3.92008573298659,5
"4058",4058,278.870730073677,3.91856875266644,5
"4059",4059,278.937709310114,3.9171944970435,5
"4060",4060,279.001934235977,3.91600955552434,5
"4061",4061,279.029566178502,3.91552014300399,5.00000000000006
"4062",4062,279.057198121028,3.91505330330013,5
"4063",4063,279.084830063553,3.91460904448864,5.00000000000006
"4064",4064,279.112462006079,3.91418737425821,5
"4065",4065,279.140093948605,3.91378829990998,5.00000000000006
"4066",4066,279.16772589113,3.9134118283566,5
"4067",4067,279.195357833656,3.91305796612188,5
"4068",4068,279.222989776181,3.91272671934009,4.99999999999994
"4069",4069,279.250621718707,3.91241809375551,5
"4070",4070,279.278253661232,3.9121320947218,4.99999999999994
"4071",4071,279.305885603758,3.91186872720173,5
"4072",4072,279.333517546283,3.91162799576655,4.99999999999994
"4073",4073,279.361149488809,3.91140990459578,5
"4074",4074,279.388781431335,3.91121445747668,4.99999999999994
"4075",4075,279.41641337386,3.91104165780408,5
"4076",4076,279.444045316386,3.91084622377683,4.99999999999994
"4077",4077,279.471677258911,3.91061982162631,5
"4078",4078,279.499309201437,3.9104140017288,4.99999999999994
"4079",4079,279.526941143962,3.91022876733447,5
"4080",4080,279.554573086488,3.91006412136891,4.99999999999994
"4081",4081,279.582205029014,3.90992006643309,5
"4082",4082,279.609836971539,3.90979660480297,4.99999999999994
"4083",4083,279.637468914065,3.9096937384295,5
"4084",4084,279.66510085659,3.90961146893829,4.99999999999994
"4085",4085,279.692732799116,3.90954979762967,5
"4086",4086,279.720364741641,3.90950872547836,4.99999999999994
"4087",4087,279.747996684167,3.90948825313367,5
"4088",4088,279.798782441525,3.90948838091914,4.99999999999994
"4089",4089,279.862864466517,3.90950910883281,5
"4090",4090,279.926946491509,3.90955043654697,4.99999999999994
"4091",4091,279.991028516501,3.90961236340841,5
"4092",4092,280.067876874507,3.90729980955213,5
"4093",4093,280.14680347277,3.90640428878406,5
"4094",4094,280.225730071034,3.90686620303247,5
"4095",4095,280.304656669298,3.90819376521468,5
"4096",4096,280.383583267561,3.9113445543855,5
"4097",4097,280.462509865825,3.90907407590668,5
"4098",4098,280.541436464088,3.90652972518757,5
"4099",4099,280.749024707412,3.90462956381581,5
"4100",4100,281.009102730819,3.903397376034,5
"4101",4101,281.087366940339,3.90343625676511,5
"4102",4102,281.105270001884,3.90411225871734,5
"4103",4103,281.123173063428,3.90542505104693,5
"4104",4104,281.141076124973,3.90692238326577,5
"4105",4105,281.158979186518,3.90675802038192,5
"4106",4106,281.176882248063,3.90660400085165,5
"4107",4107,281.194785309608,3.90646032589839,5
"4108",4108,281.219687852125,3.90632699666356,5
"4109",4109,281.263786531131,3.90620401420654,5
"4110",4110,281.295068027211,3.90609137950463,5
"4111",4111,281.316326530612,3.905989093453,5
"4112",4112,281.337585034014,3.90589715686467,5
"4113",4113,281.358843537415,3.90581557047048,5
"4114",4114,281.380102040816,3.90574433491903,5
"4115",4115,281.401360544218,3.90568345077669,5
"4116",4116,281.422619047619,3.90563291852755,5
"4117",4117,281.44387755102,3.90559273857344,5
"4118",4118,281.465136054422,3.90556291123384,5
"4119",4119,281.486394557823,3.90554343674597,5
"4120",4120,281.507653061225,3.90553431526469,5
"4121",4121,281.528911564626,3.90553554686255,5
"4122",4122,281.550170068027,3.90554713152973,5
"4123",4123,281.571428571429,3.90556906917413,5
"4124",4124,281.59268707483,3.90559583960419,5
"4125",4125,281.613945578231,3.90562654362444,5
"4126",4126,281.635204081633,3.90566598875338,5
"4127",4127,281.656462585034,3.90571417472621,5
"4128",4128,281.677721088435,3.90577110121937,5
"4129",4129,281.698979591837,3.90583676785073,5
"4130",4130,281.720238095238,3.90591117417944,5
"4131",4131,281.741496598639,3.90599431970606,5
"4132",4132,281.762755102041,3.90608620387252,5
"4133",4133,281.784013605442,3.90618682606214,5
"4134",4134,281.805272108844,3.90629618559969,5
"4135",4135,281.826530612245,3.90641428175135,5
"4136",4136,281.847789115646,3.90654111372479,5
"4137",4137,281.869047619048,3.90667668066918,5
"4138",4138,281.890306122449,3.9068209816752,5
"4139",4139,281.91156462585,3.90697401577509,5
"4140",4140,281.932823129252,3.9071357819427,5
"4141",4141,281.954081632653,3.90730627909346,5
"4142",4142,281.975340136054,3.9074855060845,5
"4143",4143,281.996598639456,3.90767346171461,5
"4144",4144,282.154696132597,3.90010486559854,5.02209944751377
"4145",4145,282.338858195212,3.89277910811359,5.04840831360167
"4146",4146,282.523020257827,3.88741172768155,5.07471717968957
"4147",4147,282.707182320442,3.88444844385139,5.07320441988946
"4148",4148,282.891344383057,3.88332952339783,5.02716390423569
"4149",4149,283.056629834254,3.88243625274859,5
"4150",4150,283.194751381215,3.88001424032549,5
"4151",4151,283.332872928177,3.87795926355735,5
"4152",4152,283.470994475138,3.87627190618789,5
"4153",4153,283.609116022099,3.87493944178024,5
"4154",4154,283.747237569061,3.87396776124007,5
"4155",4155,283.885359116022,3.87336015842436,5
"4156",4156,284.031307550645,3.87285567663863,5.00406915114479
"4157",4157,284.21546961326,3.87175676841597,5.02800533434936
