"","Depth (cm)","Median Age (yr BP {1950})","Age Standard Deviation","Age Inter-quartile Range"
"2658",2658,210.88064516129,3.24708162870064,4
"2659",2659,210.961290322581,3.24810943350306,4
"2660",2660,211.04593639576,3.24885906677708,4
"2661",2661,211.134275618375,3.24938985348578,4
"2662",2662,211.222614840989,3.2500532751504,4
"2663",2663,211.310954063604,3.25084925056797,4
"2664",2664,211.399293286219,3.2517776823983,4
"2665",2665,211.487632508834,3.25283845722345,4
"2666",2666,211.575971731449,3.2540314456168,4
"2667",2667,211.664310954064,3.25535650222168,4
"2668",2668,211.752650176678,3.25681346583956,4
"2669",2669,211.840989399293,3.25840215952753,4
"2670",2670,211.929328621908,3.26012239070504,4
"2671",2671,212.024721878863,3.26158356543981,4
"2672",2672,212.148331273177,3.26166953682258,4
"2673",2673,212.271940667491,3.26197858980408,4
"2674",2674,212.395550061805,3.26251066098771,4
"2675",2675,212.519159456119,3.26322806268253,4
"2676",2676,212.642768850433,3.26396133501082,4
"2677",2677,212.766378244747,3.26491370199318,4
"2678",2678,212.889987639061,3.26608497197033,4
"2679",2679,213.010204081633,3.26733226711139,4
"2680",2680,213.102968460111,3.26759057923183,4
"2681",2681,213.19573283859,3.26797119603481,4
"2682",2682,213.288497217069,3.26847407479287,4
"2683",2683,213.381261595547,3.2690991590841,4
"2684",2684,213.474025974026,3.26984637882378,4
"2685",2685,213.566790352505,3.27096786838332,4
"2686",2686,213.659554730983,3.2723078592037,4
"2687",2687,213.752319109462,3.27376787200552,4
"2688",2688,213.845083487941,3.27534774628648,4
"2689",2689,213.937847866419,3.27704730868984,4
"2690",2690,214.014236410699,3.27837371423016,4
"2691",2691,214.05737704918,3.27875636903606,4
"2692",2692,214.100517687662,3.27916382781149,4
"2693",2693,214.143658326143,3.27959608131147,4
"2694",2694,214.186798964625,3.28005311973347,4
"2695",2695,214.229939603106,3.28053493271852,4
"2696",2696,214.273080241588,3.28104150935236,4
"2697",2697,214.316220880069,3.28157283816668,4
"2698",2698,214.35936151855,3.28212890714045,4
"2699",2699,214.402502157032,3.28270970370121,4
"2700",2700,214.445642795513,3.28331521472652,4
"2701",2701,214.488783433995,3.28394542654544,4
"2702",2702,214.531924072476,3.28458452915256,4
"2703",2703,214.575064710958,3.28524143203479,4
"2704",2704,214.618205349439,3.2859214735682,4
"2705",2705,214.661345987921,3.28662463938978,4
"2706",2706,214.704486626402,3.28735091466066,4
"2707",2707,214.747627264884,3.28810028406759,4
"2708",2708,214.790767903365,3.28887273182458,4
"2709",2709,214.833908541846,3.28966824167455,4
"2710",2710,214.877049180328,3.29048679689096,4
"2711",2711,214.920189818809,3.29132838027965,4
"2712",2712,214.963330457291,3.29219297418052,4
"2713",2713,215.021398002853,3.29278256230471,4
"2714",2714,215.164051355207,3.29192181951156,4
"2715",2715,215.306704707561,3.29145877118026,4
"2716",2716,215.449358059914,3.29139358515926,4
"2717",2717,215.592011412268,3.29152880755315,4
"2718",2718,215.734664764622,3.29194581389653,4
"2719",2719,215.877318116976,3.29275155857929,4
"2720",2720,216.013671875,3.29393624784478,4.01367187499997
"2721",2721,216.111328125,3.29530896606356,4.11132812499997
"2722",2722,216.208984375,3.29682104078255,4.20898437499997
"2723",2723,216.306640625,3.29847228035172,4.306640625
"2724",2724,216.404296875,3.3002624758836,4.404296875
"2725",2725,216.501953125,3.30219140138431,4.501953125
"2726",2726,216.599609375,3.30425881389489,4.57561893550229
"2727",2727,216.697265625,3.30646445364261,4.50650149828766
"2728",2728,216.794921875,3.30880804420213,4.43738406107306
"2729",2729,216.892578125,3.3112892926662,4.36826662385843
"2730",2730,216.990234375,3.31390788982575,4.29914918664383
"2731",2731,217.036290322581,3.3140113251563,4.28163205184859
"2732",2732,217.076612903226,3.31384636476956,4.26984828398878
"2733",2733,217.116935483871,3.31370187730452,4.25806451612902
"2734",2734,217.157258064516,3.31357786543932,4.24628074826924
"2735",2735,217.197580645161,3.31347433147297,4.23449698040949
"2736",2736,217.237903225806,3.31339127732508,4.23790322580643
"2737",2737,217.278225806452,3.31332870453574,4.27822580645162
"2738",2738,217.318548387097,3.31328661426535,4.31854838709677
"2739",2739,217.358870967742,3.31326500729451,4.35887096774192
"2740",2740,217.399193548387,3.31326388402395,4.3991935483871
"2741",2741,217.439516129032,3.31328324447451,4.43951612903226
"2742",2742,217.479838709677,3.31332308828711,4.47983870967744
"2743",2743,217.520161290323,3.31338341472282,4.52016129032256
"2744",2744,217.560483870968,3.31346422266288,4.56048387096774
"2745",2745,217.600806451613,3.31356551060885,4.6008064516129
"2746",2746,217.641129032258,3.31368727668272,4.64112903225808
"2747",2747,217.681451612903,3.31382951862709,4.68145161290323
"2748",2748,217.721774193548,3.31399223380539,4.72177419354838
"2749",2749,217.762096774194,3.31417541920211,4.76209677419357
"2750",2750,217.802419354839,3.3143790714231,4.80241935483869
"2751",2751,217.842741935484,3.31460318669584,4.84274193548387
"2752",2752,217.883064516129,3.31484776086986,4.88306451612902
"2753",2753,217.923387096774,3.31511278941705,4.92338709677421
"2754",2754,217.963709677419,3.31539826743212,4.96370967741933
"2755",2755,218.012360939431,3.31570579590505,4.99293847763275
"2756",2756,218.135970333745,3.31618231145749,4.92232325396
"2757",2757,218.259579728059,3.31692297794685,4.85170803028726
"2758",2758,218.383189122373,3.31792761847257,4.78109280661451
"2759",2759,218.506798516687,3.31918917738446,4.71047758294176
"2760",2760,218.630407911001,3.32059523216225,4.63986235926902
"2761",2761,218.754017305315,3.32226091726468,4.75401730531519
"2762",2762,218.877626699629,3.32418584240461,4.87762669962919
"2763",2763,219.000927643785,3.32634991821221,5
"2764",2764,219.093692022263,3.3267563916677,5
"2765",2765,219.186456400742,3.32727917316753,5
"2766",2766,219.279220779221,3.3279182078993,5
"2767",2767,219.371985157699,3.32867342890857,5
"2768",2768,219.464749536178,3.32954475713378,5
"2769",2769,219.557513914657,3.33056755799058,5
"2770",2770,219.650278293135,3.33172607782814,5
"2771",2771,219.743042671614,3.33299801564668,5
"2772",2772,219.835807050093,3.33438324165253,5
"2773",2773,219.928571428571,3.33588161471683,5
"2774",2774,220.028430160692,3.33718127569025,5
"2775",2775,220.152039555006,3.33763153531169,5
"2776",2776,220.27564894932,3.3383267087981,5
"2777",2777,220.399258343634,3.33926664318991,5
"2778",2778,220.522867737948,3.34045113187502,5
"2779",2779,220.646477132262,3.34187991481557,5
"2780",2780,220.770086526576,3.3435526788326,5
"2781",2781,220.89369592089,3.34546905794806,5
"2782",2782,221.008957133717,3.34733461147968,5
"2783",2783,221.072936660269,3.34752789151028,5
"2784",2784,221.13691618682,3.34777276195826,5
"2785",2785,221.200895713372,3.34806921150401,5
"2786",2786,221.264875239923,3.34841722644796,5
"2787",2787,221.328854766475,3.34881679071382,5
"2788",2788,221.392834293026,3.34926788585225,5
"2789",2789,221.456813819578,3.3497704910451,5
"2790",2790,221.520793346129,3.35033358528023,5
"2791",2791,221.584772872681,3.35096528575539,5
"2792",2792,221.648752399232,3.35164607728995,5
"2793",2793,221.712731925784,3.35237592997607,5
"2794",2794,221.776711452335,3.35315481177758,5
"2795",2795,221.840690978887,3.35398268853698,5
"2796",2796,221.904670505438,3.3548595239829,5
"2797",2797,221.96865003199,3.35578527973799,5
"2798",2798,222.0727532097,3.35776195548282,5
"2799",2799,222.215406562054,3.36105434740409,5
"2800",2800,222.358059914408,3.36479726868761,5
"2801",2801,222.500713266762,3.36898884306719,5
"2802",2802,222.643366619116,3.3735511080846,5
"2803",2803,222.786019971469,3.37855472655313,5
"2804",2804,222.928673323823,3.38399774070228,5
"2805",2805,223.051546391753,3.38677486086586,5
"2806",2806,223.154639175258,3.38668533571003,5
"2807",2807,223.257731958763,3.38676579880388,5
"2808",2808,223.360824742268,3.38701623803252,5
"2809",2809,223.463917525773,3.38743661569602,5
"2810",2810,223.567010309278,3.38802113319514,5
"2811",2811,223.670103092784,3.38877034341426,5
"2812",2812,223.773195876289,3.38968679792852,5
"2813",2813,223.876288659794,3.39077036112997,5
"2814",2814,223.979381443299,3.39202087287266,5
"2815",2815,224.067453625632,3.39257908618243,5
"2816",2816,224.151770657673,3.39305235009823,5
"2817",2817,224.236087689713,3.39365128396993,5
"2818",2818,224.320404721754,3.39437582127454,5
"2819",2819,224.404721753794,3.39522588160119,5
"2820",2820,224.489038785835,3.39620137069561,5
"2821",2821,224.573355817875,3.39730218051233,5
"2822",2822,224.657672849916,3.39852818927427,5
"2823",2823,224.741989881956,3.39987926153984,5
"2824",2824,224.826306913997,3.40135524827742,5
"2825",2825,224.910623946037,3.40295598694708,5
"2826",2826,224.994940978078,3.40468130158939,5
"2827",2827,225.064604810997,3.40498283260943,5
"2828",2828,225.133333333333,3.40525598154001,5
"2829",2829,225.20206185567,3.40559788509,5
"2830",2830,225.270790378007,3.40600852255413,5
"2831",2831,225.339518900344,3.40648786907564,5
"2832",2832,225.40824742268,3.40703589565388,5
"2833",2833,225.476975945017,3.40765256915298,5
"2834",2834,225.545704467354,3.40833785231191,5
"2835",2835,225.614432989691,3.40909170375567,5
"2836",2836,225.683161512027,3.40991407800778,5
"2837",2837,225.751890034364,3.41080492550394,5
"2838",2838,225.820618556701,3.4117641926069,5
"2839",2839,225.889347079038,3.41279182162253,5
"2840",2840,225.958075601375,3.41388775081708,5
"2841",2841,226.048207663782,3.41463055987871,5
"2842",2842,226.171817058096,3.41488665836072,5
"2843",2843,226.29542645241,3.41536074270318,5
"2844",2844,226.419035846724,3.41605272214898,5
"2845",2845,226.542645241038,3.41683966485417,5
"2846",2846,226.666254635352,3.41760940706437,5
"2847",2847,226.789864029666,3.41859412659889,5
"2848",2848,226.91347342398,3.41979363775147,5
"2849",2849,227.050590219224,3.42030531806679,5
"2850",2850,227.219224283305,3.41904812968567,5
"2851",2851,227.387858347386,3.41819384029121,5
"2852",2852,227.556492411467,3.41774275200592,5
"2853",2853,227.725126475548,3.41769502448063,5
"2854",2854,227.893760539629,3.4180506746122,5
"2855",2855,228.0361328125,3.41821117276334,5
"2856",2856,228.1337890625,3.41756999904789,5
"2857",2857,228.2314453125,3.41706062670763,5
"2858",2858,228.3291015625,3.41668311469096,5
"2859",2859,228.4267578125,3.41643750670907,5
"2860",2860,228.5244140625,3.41637239307225,5
"2861",2861,228.6220703125,3.41657981339191,5
"2862",2862,228.7197265625,3.41691100653508,5
"2863",2863,228.8173828125,3.41736593651553,5
"2864",2864,228.9150390625,3.41794455392498,5
"2865",2865,229.008614976806,3.41861874376065,5
"2866",2866,229.074884029158,3.41919118294315,5
"2867",2867,229.141153081511,3.41982063889536,5
"2868",2868,229.207422133864,3.4205070801399,5
"2869",2869,229.273691186216,3.4212504723761,5
"2870",2870,229.339960238569,3.42205077848857,5
"2871",2871,229.406229290921,3.4229079585564,5
"2872",2872,229.472498343274,3.4238219698631,5
"2873",2873,229.538767395626,3.42479276690719,5
"2874",2874,229.605036447979,3.42582030141342,5
"2875",2875,229.671305500331,3.42690452234475,5
"2876",2876,229.737574552684,3.42804537591489,5
"2877",2877,229.803843605036,3.42924280560156,5
"2878",2878,229.870112657389,3.43049675216033,5
"2879",2879,229.936381709742,3.4318071536392,5
"2880",2880,230.007421150278,3.43316719560278,5
"2881",2881,230.192949907236,3.43465661098316,5
"2882",2882,230.378478664193,3.43665385160752,5
"2883",2883,230.56400742115,3.43910578692057,5
"2884",2884,230.749536178108,3.44195865352194,5
"2885",2885,230.935064935065,3.44530760709108,5
"2886",2886,231.120593692022,3.44688180551657,5
"2887",2887,231.30612244898,3.44776845880704,5
"2888",2888,231.491651205937,3.44919775141413,5
"2889",2889,231.677179962894,3.45115106537957,5
"2890",2890,231.862708719852,3.45363295159608,5
"2891",2891,232.02296819788,3.45600979863505,5
"2892",2892,232.111307420495,3.45684549679647,5
"2893",2893,232.19964664311,3.45778514095193,5
"2894",2894,232.287985865724,3.45882864638582,5
"2895",2895,232.376325088339,3.45997591912656,5
"2896",2896,232.464664310954,3.46122685598871,5
"2897",2897,232.553003533569,3.46257965301576,5
"2898",2898,232.641342756184,3.46403355243082,5
"2899",2899,232.729681978799,3.46558925336286,5
"2900",2900,232.818021201413,3.4672466187815,5
"2901",2901,232.906360424028,3.4690055029719,5
"2902",2902,232.994699646643,3.47086575159814,5
"2903",2903,233.052838673412,3.47132218234076,5
"2904",2904,233.109050028106,3.47172384799555,5
"2905",2905,233.165261382799,3.47216494939815,5
"2906",2906,233.221472737493,3.47264547152095,5
"2907",2907,233.277684092187,3.47316539800207,5
"2908",2908,233.33389544688,3.47372471114808,5
"2909",2909,233.390106801574,3.474323391937,5
"2910",2910,233.446318156268,3.47496142002159,5
"2911",2911,233.502529510961,3.47563877373271,5
"2912",2912,233.558740865655,3.47635543008306,5
"2913",2913,233.614952220349,3.477111364771,5
"2914",2914,233.671163575042,3.47790655218471,5
"2915",2915,233.727374929736,3.47874096540644,5
"2916",2916,233.783586284429,3.47961457621711,5
"2917",2917,233.839797639123,3.48052735510096,5
"2918",2918,233.896008993817,3.4814792712506,5
"2919",2919,233.95222034851,3.48247029257209,5
"2920",2920,234.025295109612,3.4833574665863,5
"2921",2921,234.193929173693,3.48363612971014,5
"2922",2922,234.362563237774,3.48423605882984,5
"2923",2923,234.531197301855,3.4851567521961,5
"2924",2924,234.699831365936,3.4863922805751,5
"2925",2925,234.868465430017,3.48794067228832,5
"2926",2926,235.045360824742,3.48989370875842,5
"2927",2927,235.251546391753,3.4926545064039,5
"2928",2928,235.457731958763,3.49600297208251,5
"2929",2929,235.663917525773,3.49993337560877,5
"2930",2930,235.870103092783,3.50443738958533,5
"2931",2931,236.152577319588,3.50802296181809,5
"2932",2932,236.564948453608,3.50971235396996,5
"2933",2933,236.744329896907,3.51207386229158,5
"2934",2934,236.847422680412,3.51519874034067,5
"2935",2935,236.950515463918,3.51899251839223,5
"2936",2936,237.07147766323,3.52106677483271,5
"2937",2937,237.208934707904,3.52114636470689,5
"2938",2938,237.346391752577,3.52128453417398,5
"2939",2939,237.483848797251,3.52148127633867,5
"2940",2940,237.621305841924,3.52173658138444,5
"2941",2941,237.758762886598,3.52205043657606,5
"2942",2942,237.896219931271,3.52242282626269,5
"2943",2943,238.033676975945,3.52286713405044,5
"2944",2944,238.171134020619,3.52341056891384,5
"2945",2945,238.308591065292,3.52401139923434,5
"2946",2946,238.446048109966,3.52466959566033,5
"2947",2947,238.583505154639,3.52538512606069,5
"2948",2948,238.720962199313,3.52615795553269,5
"2949",2949,238.858419243986,3.5269880464104,5
"2950",2950,238.99587628866,3.52787535827389,5
"2951",2951,239.027262507026,3.52826635827324,5
"2952",2952,239.055368184373,3.52868061424078,5
"2953",2953,239.08347386172,3.52913497475812,5
"2954",2954,239.111579539067,3.52962942433756,5
"2955",2955,239.139685216414,3.53016394613399,5
"2956",2956,239.167790893761,3.5307385219477,5
"2957",2957,239.195896571107,3.53135313222747,5
"2958",2958,239.224002248454,3.53200775607393,5
"2959",2959,239.252107925801,3.5326593251673,5
"2960",2960,239.280213603148,3.53332327462283,5
"2961",2961,239.310652758141,3.53402637701379,5
"2962",2962,239.384550001362,3.5347686089764,5
"2963",2963,239.458447244584,3.53554994586677,5
"2964",2964,239.532344487806,3.53637036176501,5
"2965",2965,239.606241731027,3.53722982947947,5
"2966",2966,239.680138974249,3.53812832055121,5
"2967",2967,239.745365914471,3.5387469544715,5
"2968",2968,239.785915838465,3.53849014288674,5
"2969",2969,239.826465762459,3.53826132279625,5
"2970",2970,239.867015686453,3.53806049963099,5
"2971",2971,239.907565610447,3.53788767815857,5
"2972",2972,239.948115534441,3.5377428624827,5
"2973",2973,239.997615262321,3.53762605604271,5
"2974",2974,240.077106518283,3.53753726161311,5
"2975",2975,240.156597774245,3.53747648130331,5
"2976",2976,240.236089030207,3.53744371655732,5
"2977",2977,240.315580286169,3.5374389681536,5
"2978",2978,240.39507154213,3.53746223620497,5
"2979",2979,240.474562798092,3.53751352015859,5
"2980",2980,240.554054054054,3.53759281879605,5
"2981",2981,240.633545310016,3.53770013023346,5
"2982",2982,240.713036565978,3.53783545192172,5
"2983",2983,240.79252782194,3.53799878064684,5
"2984",2984,240.872019077901,3.53819011253024,5
"2985",2985,240.951510333863,3.5384094430293,5
"2986",2986,241.103448275862,3.53860571651895,5
"2987",2987,241.368700265252,3.53953110001567,5
"2988",2988,241.633952254642,3.54160731274355,5
"2989",2989,241.899204244032,3.54483233257681,5
"2990",2990,242.088445078459,3.5461965652929,5
"2991",2991,242.231098430813,3.54612017762118,5
"2992",2992,242.373751783167,3.5462718273344,5
"2993",2993,242.516405135521,3.54665148518092,5
"2994",2994,242.659058487874,3.54725907795063,5
"2995",2995,242.801711840228,3.54809448854549,5
"2996",2996,242.944365192582,3.54915755609235,5
"2997",2997,243.043509272468,3.54915459938925,5
"2998",2998,243.114835948645,3.54854824700441,5
"2999",2999,243.186162624822,3.54816465972781,5
"3000",3000,243.257489300999,3.54800390981122,5
"3001",3001,243.328815977175,3.54811465527049,5
"3002",3002,243.400142653352,3.54848258146797,5
"3003",3003,243.634116192831,3.54906931788656,5
"3004",3004,243.881334981459,3.54987475602898,5
"3005",3005,244.087689713322,3.55086152870011,5
"3006",3006,244.256323777403,3.55220649112788,5
"3007",3007,244.424957841484,3.55399852691445,5
"3008",3008,244.593591905565,3.55617620934896,5
"3009",3009,244.762225969646,3.55873499264434,5
"3010",3010,244.930860033727,3.56171815269992,5
"3011",3011,245.099494097808,3.5628796760299,5
"3012",3012,245.268128161889,3.5630120641174,5
"3013",3013,245.43676222597,3.56370317498506,5
"3014",3014,245.605396290051,3.56522113455163,5
"3015",3015,245.774030354132,3.5674505069953,5
"3016",3016,245.942664418212,3.57022749381654,5
"3017",3017,246.034020618557,3.57144121555806,5
"3018",3018,246.085567010309,3.57168268449925,5
"3019",3019,246.137113402062,3.57195034481105,5
"3020",3020,246.188659793814,3.57224419060609,5
"3021",3021,246.240206185567,3.57256421542303,5
"3022",3022,246.29175257732,3.57291041222733,5
"3023",3023,246.343298969072,3.57328277341198,5
"3024",3024,246.394845360825,3.57368129079837,5
"3025",3025,246.446391752577,3.57410595563714,5
"3026",3026,246.49793814433,3.57455675860917,5
"3027",3027,246.549484536082,3.5750336898266,5
"3028",3028,246.601030927835,3.5755367388339,5
"3029",3029,246.652577319588,3.57606589460903,5
"3030",3030,246.70412371134,3.5766211455646,5
"3031",3031,246.755670103093,3.57720247954919,5
"3032",3032,246.807216494845,3.57780988384864,5
"3033",3033,246.858762886598,3.57844334518743,5
"3034",3034,246.910309278351,3.57910284973016,5
"3035",3035,246.961855670103,3.57978838308299,5
"3036",3036,247.024118738404,3.58036511655149,5
"3037",3037,247.116883116883,3.58065177132977,5
"3038",3038,247.209647495362,3.5810717334468,5
"3039",3039,247.30241187384,3.58162495600989,5
"3040",3040,247.395176252319,3.58231137728011,5
"3041",3041,247.487940630798,3.58313092070672,5
"3042",3042,247.580705009276,3.58418043222355,5
"3043",3043,247.673469387755,3.58537345871787,5
"3044",3044,247.766233766234,3.58669511643862,5
"3045",3045,247.858998144712,3.5881452632457,5
"3046",3046,247.951762523191,3.58972374342126,5
"3047",3047,248.046920821114,3.59108759767677,5
"3048",3048,248.144672531769,3.592208752745,5
"3049",3049,248.242424242424,3.59345866803969,5
"3050",3050,248.340175953079,3.59483720925207,5
"3051",3051,248.437927663734,3.59634422846849,5
"3052",3052,248.535679374389,3.59795075483891,5
"3053",3053,248.633431085044,3.59963191238143,5
"3054",3054,248.731182795699,3.6014360688331,5
"3055",3055,248.828934506354,3.60336303944209,5
"3056",3056,248.926686217009,3.60541262728844,5
"3057",3057,249.040584415584,3.60716078030846,5
"3058",3058,249.202922077922,3.60792391567056,5
"3059",3059,249.36525974026,3.60907190009975,5
"3060",3060,249.527597402597,3.61058237252603,5
"3061",3061,249.689935064935,3.61236668726978,5
"3062",3062,249.852272727273,3.61452968831437,5
"3063",3063,250.007588532884,3.61679364528446,5
"3064",3064,250.091905564924,3.61647577981616,5
"3065",3065,250.176222596965,3.61624545131281,5
"3066",3066,250.260539629005,3.61610267650146,5
"3067",3067,250.344856661046,3.61604746575293,5
"3068",3068,250.429173693086,3.61607982307804,5
"3069",3069,250.513490725126,3.61620066239454,5
"3070",3070,250.597807757167,3.61641284768297,5
"3071",3071,250.682124789207,3.61671081381113,5
"3072",3072,250.766441821248,3.61709453957988,5
"3073",3073,250.850758853288,3.61756399769886,5
"3074",3074,250.935075885329,3.61811915479626,5
"3075",3075,251.023958333333,3.61825235852472,5
"3076",3076,251.128125,3.61682534885375,5
"3077",3077,251.232291666667,3.61557119874091,5
"3078",3078,251.336458333333,3.61449008812181,5
"3079",3079,251.440625,3.6135821723062,5
"3080",3080,251.544791666667,3.6129715625734,5
"3081",3081,251.648958333333,3.61269527139957,5
"3082",3082,251.753125,3.61258762032044,5
"3083",3083,251.857291666667,3.61264862441159,5
"3084",3084,251.961458333333,3.61287827512969,5
"3085",3085,252.063829787234,3.61310957459623,5
"3086",3086,252.165146909828,3.61341464325871,5
"3087",3087,252.266464032421,3.61389223436701,5
"3088",3088,252.367781155015,3.6145422795347,5
"3089",3089,252.469098277609,3.61536468573971,5
"3090",3090,252.570415400203,3.61635933539073,5
"3091",3091,252.671732522796,3.61752608641122,5
"3092",3092,252.77304964539,3.6188647723406,5
"3093",3093,252.874366767984,3.62037520245264,5
"3094",3094,252.975683890578,3.62205716189079,5
"3095",3095,253.086560364465,3.62221091115648,5
"3096",3096,253.200455580866,3.62201441464357,5
"3097",3097,253.314350797267,3.62200646324651,5
"3098",3098,253.428246013667,3.62218705820697,5
"3099",3099,253.542141230068,3.62256018618797,5
"3100",3100,253.656036446469,3.62312654421108,5
"3101",3101,253.76993166287,3.62387825897965,5
"3102",3102,253.883826879271,3.62481521517576,5
"3103",3103,253.997722095672,3.6259372691981,5
"3104",3104,254.106175514626,3.62736521079676,5
"3105",3105,254.21451787649,3.62892137139934,5
"3106",3106,254.322860238353,3.63060252538585,5
"3107",3107,254.431202600217,3.63240849920772,5
"3108",3108,254.53954496208,3.63425267849294,5
"3109",3109,254.647887323944,3.63606918518122,5.00000000000003
"3110",3110,254.756229685807,3.63800737995983,5.00000000000003
"3111",3111,254.864572047671,3.64006706844618,5.00000000000003
"3112",3112,254.972914409534,3.6422480445265,5.00000000000003
"3113",3113,255.072674418605,3.64335277374046,5
"3114",3114,255.169573643411,3.64417128752979,5
"3115",3115,255.266472868217,3.64510146669891,5.00000000000003
"3116",3116,255.363372093023,3.64614322578584,5
"3117",3117,255.460271317829,3.64729646918058,5
"3118",3118,255.557170542636,3.64856109116867,4.99999999999997
"3119",3119,255.654069767442,3.6499369759795,5
"3120",3120,255.750968992248,3.651423997839,5.00000000000003
"3121",3121,255.847868217054,3.65302202102674,5.00000000000003
"3122",3122,255.94476744186,3.65473089993744,5
"3123",3123,256.089583333333,3.65477839021881,4.99999999999997
"3124",3124,256.297916666667,3.65293041181758,5
"3125",3125,256.50625,3.65167341153348,5.00000000000003
"3126",3126,256.714583333333,3.65100799976757,5
"3127",3127,256.922916666667,3.65093449998497,4.99999999999997
"3128",3128,257.094029850746,3.65050638645632,5
"3129",3129,257.24328358209,3.64985184882854,5.00000000000003
"3130",3130,257.392537313433,3.64946736498033,5.00000000000003
"3131",3131,257.541791044776,3.64935302026762,5
"3132",3132,257.691044776119,3.64950884008204,5
"3133",3133,257.840298507463,3.64993478982271,4.99999999999997
"3134",3134,257.989552238806,3.65063077493466,4.99999999999997
"3135",3135,258.091715976331,3.65112286446318,4.99999999999997
"3136",3136,258.19033530572,3.65170045323666,5.00000000000003
"3137",3137,258.288954635108,3.65239375639343,4.99999999999997
"3138",3138,258.387573964497,3.65320270805291,5.00000000000003
"3139",3139,258.486193293886,3.65412723140813,5
"3140",3140,258.584812623274,3.65521568329006,5
"3141",3141,258.683431952663,3.6564258237523,5
"3142",3142,258.782051282051,3.65774953465127,5
"3143",3143,258.88067061144,3.65918669273464,5
"3144",3144,258.979289940828,3.66073716438871,4.99999999999997
"3145",3145,259.039303482587,3.66120224925857,5
"3146",3146,259.089054726368,3.6613877199083,5
"3147",3147,259.138805970149,3.66160347999622,5
"3148",3148,259.18855721393,3.66184952416825,5
"3149",3149,259.238308457711,3.66212584632038,5
"3150",3150,259.288059701493,3.66243243959942,5
"3151",3151,259.337810945274,3.66276929640377,5
"3152",3152,259.387562189055,3.66313640838449,5
"3153",3153,259.437313432836,3.66353376644622,5
"3154",3154,259.487064676617,3.66396136074837,5
"3155",3155,259.536815920398,3.66442278087423,5
"3156",3156,259.586567164179,3.66491513032191,5
"3157",3157,259.63631840796,3.66543705006239,5
"3158",3158,259.686069651741,3.66598852746607,5
"3159",3159,259.735820895522,3.66656954919592,5
"3160",3160,259.785572139303,3.66718010120909,5
"3161",3161,259.835323383085,3.66782016875857,5
"3162",3162,259.885074626866,3.66848973639502,5
"3163",3163,259.934825870647,3.66918878796855,5
"3164",3164,259.984577114428,3.66991730663074,5
"3165",3165,260.054848966614,3.66985597179943,5
"3166",3166,260.134340222576,3.66951024334371,5
"3167",3167,260.213831478537,3.66925818970038,5
"3168",3168,260.293322734499,3.66909983017479,5
"3169",3169,260.372813990461,3.66903517689875,5
"3170",3170,260.452305246423,3.66906423482592,5
"3171",3171,260.531796502385,3.66916440084267,5
"3172",3172,260.611287758347,3.66932209658798,5
"3173",3173,260.690779014308,3.66957023858575,5
"3174",3174,260.77027027027,3.66990880848935,5
"3175",3175,260.849761526232,3.67033778127422,5
"3176",3176,260.929252782194,3.6708571252472,5
"3177",3177,261.013496932515,3.67142528240147,5
"3178",3178,261.136196319018,3.67182753032898,5
"3179",3179,261.258895705521,3.67246365688057,5
"3180",3180,261.381595092025,3.67333354055101,5
"3181",3181,261.504294478528,3.67442689420782,5
"3182",3182,261.626993865031,3.67547316650089,5
"3183",3183,261.749693251534,3.67674988245508,5
"3184",3184,261.872392638037,3.67825680211072,5
"3185",3185,261.99509202454,3.67999364266966,5
"3186",3186,262.071163825056,3.67957407756264,5
"3187",3187,262.145292809489,3.67912215417401,5
"3188",3188,262.219421793921,3.67873399773803,5
"3189",3189,262.293550778354,3.67840962844131,5
"3190",3190,262.367679762787,3.67814906315969,5
"3191",3191,262.44180874722,3.67795231545377,5
"3192",3192,262.515937731653,3.67781275140202,5
"3193",3193,262.590066716086,3.6777118889619,5
"3194",3194,262.664195700519,3.67767342699394,5
"3195",3195,262.738324684952,3.6776973674559,5
"3196",3196,262.812453669385,3.67778370912916,5
"3197",3197,262.886582653818,3.67793244761902,5
"3198",3198,262.960711638251,3.67814357535576,5
"3199",3199,263.078595317726,3.67891396651257,5
"3200",3200,263.245819397993,3.68056902013371,5
"3201",3201,263.413043478261,3.68264239170981,5
"3202",3202,263.580267558528,3.684934184795,5
"3203",3203,263.747491638796,3.68742266607917,5
"3204",3204,263.914715719064,3.69032126094177,5
"3205",3205,264.0741301059,3.69229131730454,4.92586989409983
"3206",3206,264.225416036309,3.69324520664584,4.77458396369133
"3207",3207,264.376701966717,3.69456384435934,4.62329803328294
"3208",3208,264.527987897126,3.69623329883219,4.47201210287449
"3209",3209,264.679273827534,3.69820212344554,4.34187620398774
"3210",3210,264.830559757943,3.70052607015897,4.25098003561084
"3211",3211,264.981845688351,3.7032044704017,4.16008386723388
"3212",3212,265.089979550102,3.70405682986793,4.19873919330837
"3213",3213,265.192229038855,3.70475115498907,4.25506063226243
"3214",3214,265.294478527607,3.7055709420926,4.30889570552142
"3215",3215,265.39672801636,3.70651610793154,4.32934560327203
"3216",3216,265.498977505112,3.7075865566184,4.34979550102247
"3217",3217,265.601226993865,3.70863507322177,4.37024539877291
"3218",3218,265.703476482618,3.70980532631265,4.29652351738241
"3219",3219,265.80572597137,3.71109867599684,4.19427402862988
