"","Depth (cm)","Median Age (yr BP {1950})","Age Standard Deviation","Age Inter-quartile Range"
"4528",4528,354.637371338084,4.21271687999151,5.83268050652742
"4529",4529,354.716547901821,4.21312981196328,5.86921314702363
"4530",4530,354.795724465558,4.21359736617122,5.90574578751978
"4531",4531,354.874901029295,4.21411952443442,5.94227842801604
"4532",4532,354.954077593032,4.21469626645822,5.97881106851224
"4533",4533,355.058171745152,4.21469025355549,6
"4534",4534,355.196675900277,4.21401563996559,6
"4535",4535,355.335180055402,4.2136167375209,6
"4536",4536,355.473684210526,4.21349362452831,6
"4537",4537,355.612188365651,4.2136463251616,6
"4538",4538,355.750692520776,4.21407480943774,6
"4539",4539,355.8891966759,4.21477899324631,6
"4540",4540,356.022172949002,4.2157368130852,5.9778270509978
"4541",4541,356.133037694013,4.21679413673914,5.8669623059867
"4542",4542,356.243902439024,4.21797975933413,5.7560975609756
"4543",4543,356.354767184035,4.21929357271408,5.71314156827191
"4544",4544,356.465631929047,4.22073545717085,5.76242995860321
"4545",4545,356.576496674058,4.22217606941471,5.81171834893445
"4546",4546,356.687361419069,4.22368183606221,5.86100673926575
"4547",4547,356.79822616408,4.22530983362781,5.91029512959705
"4548",4548,356.909090909091,4.22705992088454,5.95958351992834
"4549",4549,357.056962025317,4.22888844647904,6
"4550",4550,357.373417721519,4.23134593795943,6
"4551",4551,357.689873417722,4.23488333683466,6
"4552",4552,358.003412969283,4.23950346356079,6
"4553",4553,358.174061433447,4.2420670322764,6
"4554",4554,358.344709897611,4.24501493796416,6
"4555",4555,358.515358361775,4.2483463805558,6
"4556",4556,358.686006825939,4.25206045856059,6
"4557",4557,358.856655290102,4.25615617027356,6
"4558",4558,359.016895459345,4.26000050180626,6
"4559",4559,359.122492080253,4.26078237974846,6
"4560",4560,359.228088701162,4.26172896319094,6
"4561",4561,359.33368532207,4.26284014241286,6
"4562",4562,359.439281942978,4.26411578873893,6
"4563",4563,359.544878563886,4.26542090774649,6
"4564",4564,359.650475184794,4.26670463686356,6
"4565",4565,359.756071805702,4.26814801188697,6
"4566",4566,359.86166842661,4.26975087091342,6
"4567",4567,359.967265047519,4.27151303440674,6
"4568",4568,360.021549031855,4.27218679458888,6
"4569",4569,360.052779512805,4.27233192849026,6
"4570",4570,360.084009993754,4.27248558459059,6
"4571",4571,360.115240474703,4.27264776197041,6
"4572",4572,360.146470955653,4.27281845965945,6
"4573",4573,360.177701436602,4.27299767663659,6
"4574",4574,360.208931917552,4.27318541182993,6
"4575",4575,360.240162398501,4.27338166411684,6
"4576",4576,360.27139287945,4.27358643232393,6
"4577",4577,360.3026233604,4.27379971522716,6
"4578",4578,360.333853841349,4.27402151155182,6
"4579",4579,360.365084322299,4.27425181997259,6
"4580",4580,360.396314803248,4.27449063911358,6
"4581",4581,360.427545284197,4.27473796754838,6
"4582",4582,360.458775765147,4.27499380380008,6
"4583",4583,360.490006246096,4.27525814634132,6
"4584",4584,360.521236727046,4.27547245355489,6
"4585",4585,360.552467207995,4.27566721436274,6
"4586",4586,360.583697688944,4.27586988040161,6
"4587",4587,360.614928169894,4.27608045054747,6
"4588",4588,360.646158650843,4.2762989236327,6
"4589",4589,360.677389131793,4.2765252984461,6
"4590",4590,360.708619612742,4.27675957373293,6
"4591",4591,360.739850093691,4.27700174819493,6
"4592",4592,360.771080574641,4.27725182049035,6
"4593",4593,360.80231105559,4.27750978923403,6
"4594",4594,360.83354153654,4.27777565299739,6
"4595",4595,360.864772017489,4.27804941030851,6
"4596",4596,360.896002498438,4.27833105965213,6
"4597",4597,360.927232979388,4.27862059946972,6
"4598",4598,360.958463460337,4.27891802815952,6
"4599",4599,360.989693941287,4.27922334407658,6
"4600",4600,361.078179696616,4.27962998054979,6
"4601",4601,361.194865810969,4.28025273745463,6
"4602",4602,361.311551925321,4.28107756848371,6
"4603",4603,361.428238039673,4.28210435686476,6
"4604",4604,361.544924154026,4.28320041104757,6
"4605",4605,361.661610268378,4.28428210607667,6
"4606",4606,361.778296382731,4.28555911781868,6
"4607",4607,361.894982497083,4.28703127173205,6
"4608",4608,362.015847860539,4.28852172393589,6
"4609",4609,362.174326465927,4.28862788325526,6
"4610",4610,362.332805071315,4.2889482674813,6
"4611",4611,362.491283676704,4.28948282861223,6
"4612",4612,362.649762282092,4.29023148658897,6
"4613",4613,362.80824088748,4.29119412935509,6
"4614",4614,362.966719492868,4.29237061294056,6
"4615",4615,363.083421330517,4.29238619800295,6
"4616",4616,363.189017951426,4.29215071408179,6
"4617",4617,363.294614572334,4.29201792114746,6
"4618",4618,363.400211193242,4.29198782873167,6
"4619",4619,363.50580781415,4.29205978297192,6
"4620",4620,363.611404435058,4.29222201510629,6
"4621",4621,363.717001055966,4.29248475685281,6
"4622",4622,363.822597676874,4.29284798975656,6
"4623",4623,363.928194297782,4.29331168831156,6
"4624",4624,364.023651145602,4.29355153365886,6
"4625",4625,364.09756097561,4.29316851474118,6
"4626",4626,364.171470805617,4.29283414807658,6
"4627",4627,364.245380635625,4.29254844503428,6
"4628",4628,364.319290465632,4.29231141533169,6
"4629",4629,364.393200295639,4.29212306703265,6
"4630",4630,364.467110125647,4.29198340654614,6
"4631",4631,364.541019955654,4.29191660459982,6
"4632",4632,364.614929785662,4.29191706976263,6
"4633",4633,364.688839615669,4.29196519558551,6
"4634",4634,364.762749445676,4.29206098046522,6
"4635",4635,364.836659275684,4.29220442121108,6
"4636",4636,364.910569105691,4.29239551304549,6
"4637",4637,364.984478935698,4.29263424960471,6
"4638",4638,365.034347826087,4.29264749118039,6
"4639",4639,365.077826086957,4.29260249582786,6
"4640",4640,365.121304347826,4.29256796583796,6
"4641",4641,365.164782608696,4.29254390146322,6
"4642",4642,365.208260869565,4.29253030287967,6
"4643",4643,365.251739130435,4.29252717018676,6
"4644",4644,365.295217391304,4.29253450340742,6
"4645",4645,365.338695652174,4.29255230248801,6
"4646",4646,365.382173913043,4.29258056729833,6
"4647",4647,365.425652173913,4.29261929763165,6
"4648",4648,365.469130434783,4.2926684932047,6
"4649",4649,365.512608695652,4.29272815365767,6
"4650",4650,365.556086956522,4.29279827855426,6
"4651",4651,365.599565217391,4.29287886738163,6
"4652",4652,365.643043478261,4.29296991955051,6
"4653",4653,365.68652173913,4.29307143439513,6
"4654",4654,365.73,4.2931834111733,6
"4655",4655,365.77347826087,4.29330584906644,6
"4656",4656,365.816956521739,4.29343874717956,6
"4657",4657,365.860434782609,4.29358210454135,6
"4658",4658,365.903913043478,4.29373592010419,6
"4659",4659,365.947391304348,4.29390019274417,6
"4660",4660,365.990869565217,4.29407492126118,6
"4661",4661,366.351111111111,4.29744677165979,6
"4662",4662,366.795555555556,4.30469666347777,6
"4663",4663,367.059866962306,4.30974187101041,6
"4664",4664,367.170731707317,4.31084073811154,6
"4665",4665,367.281596452328,4.31202281399293,6
"4666",4666,367.392461197339,4.31328803024335,6
"4667",4667,367.50332594235,4.31463174390245,6
"4668",4668,367.614190687361,4.31590924901296,6
"4669",4669,367.725055432373,4.31726687180753,6
"4670",4670,367.835920177384,4.31870453672905,6
"4671",4671,367.946784922395,4.32022216386931,6
"4672",4672,368.096118299446,4.3210747996521,6
"4673",4673,368.280961182995,4.32149787812052,6
"4674",4674,368.465804066544,4.32223515367864,6
"4675",4675,368.650646950092,4.32300657153696,6
"4676",4676,368.835489833642,4.32401415598024,6
"4677",4677,369.020332717191,4.32531835632096,6
"4678",4678,369.205175600739,4.32690439820833,6
"4679",4679,369.390018484288,4.32878007772205,6
"4680",4680,369.574861367837,4.33080595947679,6
"4681",4681,369.759704251386,4.3329053293643,6
"4682",4682,369.944547134935,4.33527739286902,6
"4683",4683,370.193905817174,4.33870767701493,6
"4684",4684,370.470914127424,4.34337505598114,6
"4685",4685,370.747922437673,4.34905056656617,6
"4686",4686,371.014263074485,4.35510776374159,6
"4687",4687,371.172741679873,4.35546233801679,6
"4688",4688,371.331220285262,4.35606633748043,6
"4689",4689,371.48969889065,4.35691965839912,6
"4690",4690,371.648177496038,4.35778790336546,6
"4691",4691,371.806656101426,4.35887854855505,6
"4692",4692,371.965134706815,4.36020735283229,6
"4693",4693,372.123613312203,4.35917792863825,6
"4694",4694,372.282091917591,4.35768278927236,6
"4695",4695,372.440570522979,4.35645798932149,6
"4696",4696,372.599049128368,4.35550375684998,6
"4697",4697,372.757527733756,4.35482026971886,6
"4698",4698,372.916006339144,4.35440765542031,6
"4699",4699,373.065096952909,4.35407847561877,6
"4700",4700,373.203601108033,4.35371434673851,6
"4701",4701,373.342105263158,4.35349269011008,6
"4702",4702,373.480609418282,4.35341352749567,6
"4703",4703,373.619113573407,4.3534768666685,6
"4704",4704,373.757617728532,4.35368270140906,6
"4705",4705,373.896121883657,4.35403101150812,6
"4706",4706,374.079113924051,4.35455464619072,6
"4707",4707,374.395569620253,4.35605957532788,6
"4708",4708,374.712025316456,4.35874585801935,6
"4709",4709,375.011083743842,4.3622144119695,6
"4710",4710,375.134236453202,4.36169905477535,6
"4711",4711,375.257389162562,4.36129552773114,6
"4712",4712,375.380541871921,4.36100386188007,6
"4713",4713,375.503694581281,4.36082407966703,6
"4714",4714,375.62684729064,4.36075619493,6
"4715",4715,375.75,4.36080021289472,6
"4716",4716,375.87315270936,4.36095613017268,6
"4717",4717,375.996305418719,4.3612239347624,6
"4718",4718,376.153724247227,4.36037423429384,6
"4719",4719,376.312202852615,4.35975705221143,6
"4720",4720,376.470681458003,4.35941294119152,6
"4721",4721,376.629160063391,4.35934196589991,6
"4722",4722,376.78763866878,4.3595441396769,6
"4723",4723,376.946117274168,4.3600194245248,6
"4724",4724,377.162561576355,4.36139359397516,6
"4725",4725,377.408866995074,4.36376689220605,6
"4726",4726,377.655172413793,4.36689847232283,6
"4727",4727,377.901477832512,4.370786704445,6
"4728",4728,378.120967741936,4.37416222632102,6
"4729",4729,378.322580645161,4.37722432841525,6
"4730",4730,378.524193548387,4.38082318753694,6
"4731",4731,378.725806451613,4.38534088436141,6
"4732",4732,378.927419354839,4.39031782129363,6
"4733",4733,379.044352044352,4.39220766489519,6
"4734",4734,379.113652113652,4.39221385147449,6
"4735",4735,379.182952182952,4.39225422019129,6
"4736",4736,379.252252252252,4.39232877010311,6
"4737",4737,379.321552321552,4.39243749946954,6
"4738",4738,379.390852390852,4.39258040575246,6
"4739",4739,379.460152460152,4.3927574856163,6
"4740",4740,379.529452529452,4.39297162307135,6
"4741",4741,379.598752598753,4.39322226149521,6
"4742",4742,379.668052668053,4.3935048539659,6
"4743",4743,379.737352737353,4.39381939431797,6
"4744",4744,379.806652806653,4.3941658756908,6
"4745",4745,379.875952875953,4.39454429052936,6
"4746",4746,379.945252945253,4.39495463058503,6
"4747",4747,380.033280507132,4.39549043162101,6
"4748",4748,380.19175911252,4.39654999105928,6
"4749",4749,380.350237717908,4.39787262235609,6
"4750",4750,380.508716323296,4.39946523546187,6
"4751",4751,380.667194928685,4.4014376262457,6
"4752",4752,380.825673534073,4.4036616633227,6
"4753",4753,380.984152139461,4.40613696563074,6
"4754",4754,381.09977827051,4.40599295043007,6
"4755",4755,381.210643015521,4.40563639911653,6
"4756",4756,381.321507760532,4.4053786461557,6
"4757",4757,381.432372505543,4.40521970888988,6
"4758",4758,381.543237250554,4.40509984595396,6
"4759",4759,381.654101995565,4.40498348585671,6
"4760",4760,381.764966740576,4.40496327221633,6
"4761",4761,381.875831485588,4.4050392063564,6
"4762",4762,381.986696230599,4.40521128330491,6
"4763",4763,382.114732724902,4.40535198050878,6
"4764",4764,382.245110821382,4.40565905038353,6
"4765",4765,382.375488917862,4.40615543581385,6
"4766",4766,382.505867014342,4.40684681142831,6
"4767",4767,382.636245110821,4.40784556737486,6
"4768",4768,382.766623207301,4.4090265362844,6
"4769",4769,382.897001303781,4.41038957178357,6
"4770",4770,383.031065088757,4.41187653246847,6
"4771",4771,383.17899408284,4.41335888379416,6
"4772",4772,383.326923076923,4.41507522462386,6
"4773",4773,383.474852071006,4.41702528219093,6
"4774",4774,383.604145584294,4.4190711765274,6
"4775",4775,383.702752762459,4.42131761294573,6
"4776",4776,383.877958579882,4.42379201546592,6
"4777",4777,384.030241935484,4.42499340852689,6
"4778",4778,384.097446236559,4.42464388210148,6
"4779",4779,384.164650537634,4.42459869830941,6
"4780",4780,384.23185483871,4.42485786647393,6
"4781",4781,384.299059139785,4.42542133312329,6
"4782",4782,384.36626344086,4.42628898204588,6
"4783",4783,384.433467741935,4.42626420432811,6
"4784",4784,384.500672043011,4.42555034358102,6
"4785",4785,384.567876344086,4.424937196792,6
"4786",4786,384.635080645161,4.42442480583255,6
"4787",4787,384.702284946237,4.42402469962395,6
"4788",4788,384.769489247312,4.42385293647018,6
"4789",4789,384.836693548387,4.42377338437237,6
"4790",4790,384.903897849462,4.42378604830516,6
"4791",4791,384.971102150538,4.42389092747661,6
"4792",4792,385.105360443623,4.42461209931469,6
"4793",4793,385.290203327172,4.42604088334321,6
"4794",4794,385.475046210721,4.42784186794161,6
"4795",4795,385.65988909427,4.4300554328519,6
"4796",4796,385.844731977819,4.43263896505709,6
"4797",4797,386.04432132964,4.43505680137641,6.02216066481992
"4798",4798,386.321329639889,4.43539283931695,6.16066481994449
"4799",4799,386.598337950139,4.43665744522565,6.29916897506911
"4800",4800,386.875346260388,4.43883862230293,6.20290858725741
"4801",4801,387.152354570637,4.44134780740798,6.36431486824495
"4802",4802,387.429362880887,4.44405877010985,6.53604402704821
"4803",4803,387.706371191136,4.44755278320157,6.38636229578117
"4804",4804,387.983379501385,4.45169931252906,6.50223527317627
"4805",4805,388.29746835443,4.45083590139902,6.65518879336713
"4806",4806,388.613924050633,4.45057554531416,6.81050915671534
"4807",4807,388.930379746835,4.45118074594131,6.96582952006344
"4808",4808,389.108033240997,4.45159638335768,7
"4809",4809,389.246537396122,4.45190957123947,7
"4810",4810,389.385041551247,4.45237798449629,7
"4811",4811,389.523545706371,4.45304824318209,7
"4812",4812,389.662049861496,4.45409931614379,7
"4813",4813,389.80055401662,4.45530172236609,7
"4814",4814,389.939058171745,4.45665533935978,7
"4815",4815,390.05400192864,4.45684051541562,6.98860458262578
"4816",4816,390.150433944069,4.45607715575432,6.96825562302899
"4817",4817,390.246865959499,4.45538434557925,6.94790666343226
"4818",4818,390.343297974928,4.45476211780626,6.92755770383542
"4819",4819,390.439729990357,4.45421050201522,6.90720874423869
"4820",4820,390.536162005786,4.45369260877225,6.88685978464184
"4821",4821,390.632594021215,4.4531809563865,6.866510825045
"4822",4822,390.729026036644,4.45273577771432,6.84616186544821
"4823",4823,390.825458052073,4.45235709269528,6.86909353905497
"4824",4824,390.921890067502,4.45204491829697,6.94141755062685
"4825",4825,391.046798029557,4.45167341971767,7
"4826",4826,391.293103448276,4.45142159998551,7
"4827",4827,391.539408866995,4.45223970090248,7
"4828",4828,391.785714285714,4.45416974639555,7
"4829",4829,392.008238276299,4.45669166877322,7
"4830",4830,392.071609632446,4.45668843092838,7
"4831",4831,392.134980988593,4.45670915331004,7
"4832",4832,392.19835234474,4.45675383558398,7
"4833",4833,392.261723700887,4.45682247702957,7
"4834",4834,392.325095057034,4.45691507653982,7
"4835",4835,392.388466413181,4.45703163262145,7
"4836",4836,392.451837769328,4.45717214339507,7
"4837",4837,392.515209125475,4.45733660659526,7
"4838",4838,392.578580481622,4.45752501957081,7
"4839",4839,392.641951837769,4.45773737928489,7
"4840",4840,392.705323193916,4.45797368231534,7
"4841",4841,392.768694550063,4.45823392485489,7
"4842",4842,392.83206590621,4.45851810271152,7
"4843",4843,392.895437262357,4.45882621130876,7
"4844",4844,392.958808618504,4.45915824568608,7
"4845",4845,393.155555555556,4.45860050417646,7
"4846",4846,393.6,4.45891260037725,7
"4847",4847,394.009242144178,4.46289760936331,7
"4848",4848,394.101663585952,4.46314800350058,7
"4849",4849,394.194085027726,4.46346110682123,7
"4850",4850,394.286506469501,4.46383690612961,7
"4851",4851,394.378927911275,4.46427538559259,7
"4852",4852,394.47134935305,4.464776526743,7
"4853",4853,394.563770794824,4.46531842062766,7
"4854",4854,394.656192236599,4.46590832883542,7
"4855",4855,394.748613678373,4.46655518734566,7
"4856",4856,394.841035120148,4.46725897141921,7
"4857",4857,394.933456561922,4.46801965415601,7
"4858",4858,395.062084257206,4.46867379017166,6.97442160980813
"4859",4859,395.283813747228,4.46927041769184,6.88307021626576
"4860",4860,395.505543237251,4.47040160336788,6.7917188227234
"4861",4861,395.727272727273,4.47206694155884,6.72727272727263
"4862",4862,395.949002217295,4.47426583582415,6.94900221729495
"4863",4863,396.243670886076,4.47896734475415,6.8245915252715
"4864",4864,396.560126582279,4.48562705920674,6.5967883113384
"4865",4865,396.876582278481,4.49375925203397,6.49588439267433
"4866",4866,397.075123152709,4.49818155818215,6.43399517771473
"4867",4867,397.198275862069,4.49967072153404,6.39118992318362
"4868",4868,397.321428571429,4.50127194850923,6.44688390877417
"4869",4869,397.444581280788,4.50298511956084,6.52231835658034
"4870",4870,397.567733990148,4.50495314622789,6.59775280438652
"4871",4871,397.690886699507,4.5071473564742,6.63778835756335
"4872",4872,397.814039408867,4.50944982787872,6.61778628226278
"4873",4873,397.937192118227,4.51186039469948,6.5977842069621
"4874",4874,398.04939516129,4.51302437164235,6.56410237058958
"4875",4875,398.150201612903,4.51288269495205,6.51618241555047
"4876",4876,398.251008064516,4.51284390791366,6.46826246051126
"4877",4877,398.351814516129,4.51290801318007,6.46538689607348
"4878",4878,398.452620967742,4.51307500636675,6.52710233907459
"4879",4879,398.553427419355,4.51323827941411,6.58881778207558
"4880",4880,398.654233870968,4.51340831129068,6.63943128740334
"4881",4881,398.755040322581,4.51367913519421,6.5838737045687
"4882",4882,398.855846774194,4.51405073298341,6.52831612173406
"4883",4883,398.956653225806,4.51452307977369,6.47275853889948
"4884",4884,399.046798029557,4.51477984063682,6.42786260392751
"4885",4885,399.128899835796,4.5148589953819,6.39100966646606
"4886",4886,399.211001642036,4.51498828539695,6.35415672900461
"4887",4887,399.293103448276,4.51516770637517,6.31730379154317
"4888",4888,399.375205254516,4.51539725234064,6.28045085408172
"4889",4889,399.457307060755,4.51567691564933,6.24359791662027
"4890",4890,399.539408866995,4.51602260284629,6.20674497915883
"4891",4891,399.621510673235,4.5164344494384,6.16989204169732
"4892",4892,399.703612479474,4.51689478556335,6.13303910423588
"4893",4893,399.785714285714,4.5174035963975,6.09618616677443
"4894",4894,399.867816091954,4.51796086556325,6.05933322931298
"4895",4895,399.949917898194,4.51856657513166,6.02248029185154
"4896",4896,400.050847457627,4.51890605913775,6
"4897",4897,400.181225554107,4.51890645359821,6
"4898",4898,400.311603650587,4.51910581576453,6
"4899",4899,400.441981747066,4.51950411930641,6
"4900",4900,400.572359843546,4.52010131163275,6
"4901",4901,400.702737940026,4.52089731392631,6
"4902",4902,400.833116036506,4.52189202119575,6
"4903",4903,400.963494132986,4.52308530234475,6
"4904",4904,401.093872229465,4.52340543503814,6
"4905",4905,401.224250325945,4.52347265041662,6
"4906",4906,401.354628422425,4.52369803790096,6
"4907",4907,401.485006518905,4.524081573851,6
"4908",4908,401.615384615385,4.52466762455506,6
"4909",4909,401.745762711864,4.52541389425662,6
"4910",4910,401.876140808344,4.52631431667002,6
"4911",4911,402.010080645161,4.52731222876674,6
"4912",4912,402.211693548387,4.52753644353173,6
"4913",4913,402.413306451613,4.52819489066794,6
"4914",4914,402.614919354839,4.52940083920731,6
"4915",4915,402.816532258065,4.53112222725384,6
"4916",4916,403.019955654102,4.5331741064992,6
"4917",4917,403.241685144124,4.53470652398411,6
"4918",4918,403.463414634146,4.53674282402116,6
"4919",4919,403.685144124169,4.53935478637415,6
"4920",4920,403.906873614191,4.54245064266303,6
"4921",4921,404.091917591125,4.54371990688615,6
"4922",4922,404.250396196513,4.54358527712207,6
"4923",4923,404.408874801902,4.54365108273604,6
"4924",4924,404.56735340729,4.54391731501986,6
"4925",4925,404.725832012678,4.5443839387476,6
"4926",4926,404.884310618067,4.5450508921989,6
"4927",4927,405.042789223455,4.54526991838621,6
"4928",4928,405.201267828843,4.54394169077394,6
"4929",4929,405.359746434231,4.54282168678692,6
"4930",4930,405.51822503962,4.54193595380928,6
"4931",4931,405.676703645008,4.54145483435051,6
"4932",4932,405.835182250396,4.54117663166254,6
"4933",4933,405.993660855784,4.54110138303939,6
"4934",4934,406.212860310421,4.54485711555027,6
"4935",4935,406.434589800443,4.54941682611221,6
"4936",4936,406.656319290466,4.55472225524318,6
"4937",4937,406.878048780488,4.56071528109739,6
"4938",4938,407.026962252846,4.56426716306553,6
"4939",4939,407.086878370282,4.56423380016994,6
"4940",4940,407.146794487717,4.56421794813965,6
"4941",4941,407.206710605153,4.56421960715709,6
"4942",4942,407.266626722588,4.56423877720318,6
"4943",4943,407.326542840024,4.56427545805728,6
"4944",4944,407.38645895746,4.56432964929721,6
"4945",4945,407.446375074895,4.5644013502993,6
"4946",4946,407.506291192331,4.56449469652908,6
"4947",4947,407.566207309766,4.56463996338843,6
"4948",4948,407.626123427202,4.56480120869979,6
"4949",4949,407.686039544638,4.56497843076998,6
"4950",4950,407.745955662073,4.56517162773832,6
"4951",4951,407.805871779509,4.56538079757675,6
"4952",4952,407.865787896944,4.5656059380899,6
"4953",4953,407.92570401438,4.56584704691525,6
"4954",4954,407.985620131815,4.56610412152323,6
"4955",4955,408.140480591497,4.56555288631836,6
"4956",4956,408.325323475046,4.5651394569503,6
"4957",4957,408.510166358595,4.56519626054933,6
"4958",4958,408.695009242144,4.56604174337088,6
"4959",4959,408.879852125693,4.56733010389669,6
"4960",4960,409.055467511886,4.56799675934272,6
"4961",4961,409.213946117274,4.56699181660658,6
"4962",4962,409.372424722662,4.56622559550639,6
"4963",4963,409.530903328051,4.56569280079358,6
"4964",4964,409.689381933439,4.56537332929327,6
"4965",4965,409.847860538827,4.56528739910527,6
"4966",4966,410.008064516129,4.56538752844814,6
"4967",4967,410.209677419355,4.5647040995466,6
"4968",4968,410.411290322581,4.56449044240448,6
"4969",4969,410.612903225806,4.56474662298605,6
"4970",4970,410.814516129032,4.56547256219987,6
"4971",4971,411.010430247718,4.56652644300292,6
"4972",4972,411.140808344198,4.56625529106277,6
"4973",4973,411.271186440678,4.56614600468781,6
"4974",4974,411.401564537158,4.56619859550021,6
"4975",4975,411.531942633638,4.56643795598389,6
"4976",4976,411.662320730117,4.56691399397847,6
"4977",4977,411.792698826597,4.56754878462576,6
"4978",4978,411.923076923077,4.56834226174771,6
"4979",4979,412.031345565749,4.56877680683441,6
"4980",4980,412.107798165138,4.5685444240292,6
"4981",4981,412.184250764526,4.56835608232179,6
"4982",4982,412.260703363914,4.56821178715949,6
"4983",4983,412.337155963303,4.56811154271624,6
"4984",4984,412.413608562691,4.56805535189209,6
"4985",4985,412.490061162079,4.56804321631271,6
"4986",4986,412.566513761468,4.56797845752795,6
"4987",4987,412.642966360856,4.56794207174711,6
"4988",4988,412.719418960245,4.56794842022772,6
"4989",4989,412.795871559633,4.56799750279159,6
"4990",4990,412.872324159021,4.56808931806124,6
"4991",4991,412.94877675841,4.56822386346005,6
"4992",4992,413.052297939778,4.56870389302845,6
"4993",4993,413.210776545166,4.5700195443773,6
"4994",4994,413.369255150555,4.57164568469986,6
"4995",4995,413.527733755943,4.5735677563928,6
"4996",4996,413.686212361331,4.57572935346731,6
"4997",4997,413.844690966719,4.57819487908526,6
"4998",4998,414.003169572108,4.58092517136642,6
"4999",4999,414.161648177496,4.58202039467643,6
"5000",5000,414.320126782884,4.58333375394022,6
"5001",5001,414.478605388273,4.58486506169913,6
"5002",5002,414.637083993661,4.58661409965736,6
"5003",5003,414.795562599049,4.58858061883702,6
"5004",5004,414.954041204437,4.5907643397546,6
"5005",5005,415.224683544304,4.59559800101629,6
"5006",5006,415.541139240506,4.60236675778138,6
"5007",5007,415.857594936709,4.61012694429835,6
"5008",5008,416.152354570637,4.61434436216937,6.01633231354538
"5009",5009,416.429362880886,4.61554399178264,6.04602742908236
"5010",5010,416.706371191136,4.61739460581301,6.07572254461934
"5011",5011,416.983379501385,4.61987827144442,6.10541766015632
"5012",5012,417.346863468635,4.61954172096686,6.33461558080091
"5013",5013,417.715867158671,4.62018187081123,6.48949609682779
"5014",5014,418.039249146758,4.62157593795839,6.69619197056159
"5015",5015,418.209897610921,4.62166634300631,6.75015432037304
"5016",5016,418.380546075085,4.62196721806509,6.80411667018444
"5017",5017,418.551194539249,4.62253108770181,6.8580790199959
"5018",5018,418.721843003413,4.62342381797507,6.91204136980735
"5019",5019,418.892491467577,4.62452040683544,6.96600371961875
"5020",5020,419.091133004926,4.62543130510856,7
"5021",5021,419.337438423645,4.62609951372227,7
"5022",5022,419.583743842365,4.62730916711349,7
"5023",5023,419.830049261084,4.62907098953592,7
"5024",5024,420.114391143912,4.63109770980729,7
"5025",5025,420.483394833948,4.63386225700367,7
"5026",5026,420.852398523985,4.63852238587371,7
"5027",5027,421.101618058148,4.64215039301098,7
"5028",5028,421.270981488395,4.64471749933185,7
"5029",5029,421.460591133005,4.64778602653067,7
"5030",5030,421.830049261084,4.6513549822363,7
"5031",5031,422.038626609442,4.6542687685557,7
"5032",5032,422.110157367668,4.65647045001407,7
"5033",5033,422.181688125894,4.65887528568978,7
"5034",5034,422.25321888412,4.66148296116413,7
"5035",5035,422.343195266272,4.664293136231,7
"5036",5036,422.585602015246,4.66730544511663,7
"5037",5037,422.761247195581,4.67051949671498,7
"5038",5038,422.850332594235,4.67237983286937,7
"5039",5039,422.915003695492,4.67395702350965,7
"5040",5040,422.987776214957,4.67568388123223,7
"5041",5041,423.163235285085,4.67756024027522,7
"5042",5042,423.338694355214,4.67958592080338,7
"5043",5043,423.514153425342,4.68176072899373,7
"5044",5044,423.68961249547,4.6840844571275,7
"5045",5045,423.802652559443,4.6851657178579,6.95615396680773
"5046",5046,423.866649118578,4.68541180178949,6.87785747896447
"5047",5047,423.974931838772,4.68594655047573,6.79956099112121
"5048",5048,424.160452088292,4.6868334803802,6.72126450327801
"5049",5049,424.345972337812,4.68809928762029,6.64296801543469
"5050",5050,424.531492587333,4.68964901898672,6.56467152759143
"5051",5051,424.685090229841,4.69114128267091,6.49845116272627
"5052",5052,424.742920051313,4.69173919626696,6.46845916679536
"5053",5053,424.800749872784,4.69237339444156,6.43846717086444
"5054",5054,424.866892446634,4.69304386248467,6.42094430349982
"5055",5055,424.979782430213,4.69375058485362,6.4735425507306
"5056",5056,425.092672413793,4.69449354517495,6.52614079796126
"5057",5057,425.205562397373,4.6952657806082,6.57873904519204
"5058",5058,425.318452380952,4.69603693876312,6.6313372924227
"5059",5059,425.431342364532,4.69684287616757,6.68393553965348
"5060",5060,425.544232348112,4.69768357492131,6.69071794521744
"5061",5061,425.631157635468,4.69855901636511,6.67132672631851
"5062",5062,425.692733990148,4.69946918108283,6.63926104108128
"5063",5063,425.754310344828,4.70034896682709,6.62650862068972
"5064",5064,425.815886699507,4.70080034497343,6.46948891625624
"5065",5065,425.877463054187,4.70203678158579,6.3124692118227
"5066",5066,425.939039408867,4.70405765761885,6.15544950738916
"5067",5067,426.001848428836,4.7068262930059,6.0018484288355
"5068",5068,426.186691312385,4.70662367533913,6.18669131238448
"5069",5069,426.371534195934,4.70676300553433,6.26943729297886
"5070",5070,426.556377079483,4.70717559964555,6.19019103033799
"5071",5071,426.741219963031,4.70776919216597,6.11094476769716
"5072",5072,426.92606284658,4.70869775520545,6.03169850505634
"5073",5073,427.102389078498,4.70948090837121,6
"5074",5074,427.273037542662,4.71016726547107,6
"5075",5075,427.443686006826,4.71104903822534,6
"5076",5076,427.61433447099,4.71212611693055,6
"5077",5077,427.784982935154,4.71339836769613,6
"5078",5078,427.955631399317,4.71486563252746,6
"5079",5079,428.273062730627,4.7144477415269,6
"5080",5080,428.642066420664,4.71499985772136,6
